layer,sample_idx,mse
layers.19.self_attn.v_proj,1,0.24851758778095245
layers.19.self_attn.v_proj,2,0.29508474469184875
layers.19.self_attn.v_proj,3,0.31766027212142944
layers.19.self_attn.v_proj,4,0.34332650899887085
layers.19.self_attn.v_proj,5,0.3188048303127289
layers.19.self_attn.v_proj,6,0.3500429689884186
layers.19.self_attn.v_proj,7,0.35812854766845703
layers.19.self_attn.o_proj,0,0.0012001332361251116
layers.19.self_attn.o_proj,1,0.008083668537437916
layers.19.self_attn.o_proj,2,0.01495707780122757
layers.19.self_attn.o_proj,3,0.01640431582927704
layers.19.self_attn.o_proj,4,0.017085857689380646
layers.19.self_attn.o_proj,5,0.019913990050554276
layers.19.self_attn.o_proj,6,0.019313599914312363
layers.19.self_attn.o_proj,7,0.020324958488345146
layers.19.mlp.gate_proj,0,0.030528251081705093
layers.19.mlp.gate_proj,1,0.1813538521528244
layers.19.mlp.gate_proj,2,0.23606865108013153
layers.19.mlp.gate_proj,3,0.26412373781204224
layers.19.mlp.gate_proj,4,0.27287253737449646
layers.19.mlp.gate_proj,5,0.26633912324905396
layers.19.mlp.gate_proj,6,0.29746633768081665
layers.19.mlp.gate_proj,7,0.2970435619354248
layers.19.mlp.up_proj,0,0.026736488565802574
layers.19.mlp.up_proj,1,0.1527802050113678
layers.19.mlp.up_proj,2,0.19369404017925262
layers.19.mlp.up_proj,3,0.21756592392921448
layers.19.mlp.up_proj,4,0.2236451953649521
layers.19.mlp.up_proj,5,0.22208915650844574
layers.19.mlp.up_proj,6,0.24528534710407257
layers.19.mlp.up_proj,7,0.2416101098060608
layers.19.mlp.down_proj,0,0.011479862965643406
layers.19.mlp.down_proj,1,0.05579682067036629
layers.19.mlp.down_proj,2,0.06673986464738846
layers.19.mlp.down_proj,3,0.07345230877399445
layers.19.mlp.down_proj,4,0.07183078676462173
layers.19.mlp.down_proj,5,0.07722651958465576
layers.19.mlp.down_proj,6,0.09982587397098541
layers.19.mlp.down_proj,7,0.08667685091495514
layers.20.self_attn.q_proj,0,0.07680565863847733
layers.20.self_attn.q_proj,1,0.48774176836013794
layers.20.self_attn.q_proj,2,0.6607122421264648
layers.20.self_attn.q_proj,3,0.7493017911911011
layers.20.self_attn.q_proj,4,0.7793180346488953
layers.20.self_attn.q_proj,5,0.8061485290527344
layers.20.self_attn.q_proj,6,0.8983968496322632
layers.20.self_attn.q_proj,7,0.9066128730773926
layers.20.self_attn.k_proj,0,0.0854848101735115
layers.20.self_attn.k_proj,1,0.5717556476593018
layers.20.self_attn.k_proj,2,0.838955283164978
layers.20.self_attn.k_proj,3,0.920157253742218
layers.20.self_attn.k_proj,4,1.0542047023773193
layers.20.self_attn.k_proj,5,0.9763900637626648
layers.20.self_attn.k_proj,6,1.1117268800735474
layers.20.self_attn.k_proj,7,1.1740821599960327
layers.20.self_attn.v_proj,0,0.04581049084663391
layers.20.self_attn.v_proj,1,0.242109015583992
layers.20.self_attn.v_proj,2,0.27809134125709534
layers.20.self_attn.v_proj,3,0.2982911169528961
layers.20.self_attn.v_proj,4,0.31736287474632263
layers.20.self_attn.v_proj,5,0.2992939352989197
layers.20.self_attn.v_proj,6,0.32827240228652954
layers.20.self_attn.v_proj,7,0.33502307534217834
layers.20.self_attn.o_proj,0,0.0015059118159115314
layers.20.self_attn.o_proj,1,0.011324306949973106
layers.20.self_attn.o_proj,2,0.015131542459130287
layers.20.self_attn.o_proj,3,0.02295834757387638
layers.20.self_attn.o_proj,4,0.0183287151157856
layers.20.self_attn.o_proj,5,0.021267449483275414
layers.20.self_attn.o_proj,6,0.023699134588241577
layers.20.self_attn.o_proj,7,0.02374160662293434
layers.20.mlp.gate_proj,0,0.034594498574733734
layers.20.mlp.gate_proj,1,0.18587471544742584
layers.20.mlp.gate_proj,2,0.23108014464378357
layers.20.mlp.gate_proj,3,0.2711208462715149
layers.20.mlp.gate_proj,4,0.27502551674842834
layers.20.mlp.gate_proj,5,0.26925185322761536
layers.20.mlp.gate_proj,6,0.30951958894729614
layers.20.mlp.gate_proj,7,0.3037521243095398
layers.20.mlp.up_proj,0,0.029407287016510963
layers.20.mlp.up_proj,1,0.15354712307453156
layers.20.mlp.up_proj,2,0.1931447982788086
layers.20.mlp.up_proj,3,0.22045302391052246
layers.20.mlp.up_proj,4,0.22403717041015625
layers.20.mlp.up_proj,5,0.22139498591423035
layers.20.mlp.up_proj,6,0.2483251690864563
layers.20.mlp.up_proj,7,0.24526004493236542
layers.20.mlp.down_proj,0,0.01213696040213108
layers.20.mlp.down_proj,1,0.059376608580350876
layers.20.mlp.down_proj,2,0.07859490811824799
layers.20.mlp.down_proj,3,0.08211082965135574
layers.20.mlp.down_proj,4,0.07460857182741165
layers.20.mlp.down_proj,5,0.08446786552667618
layers.20.mlp.down_proj,6,0.09075361490249634
layers.20.mlp.down_proj,7,0.09606172889471054
layers.21.self_attn.q_proj,0,0.0827479436993599
layers.21.self_attn.q_proj,1,0.4921174943447113
layers.21.self_attn.q_proj,2,0.6663013696670532
layers.21.self_attn.q_proj,3,0.744178831577301
layers.21.self_attn.q_proj,4,0.7589136958122253
layers.21.self_attn.q_proj,5,0.7875085473060608
layers.21.self_attn.q_proj,6,0.8947421908378601
layers.21.self_attn.q_proj,7,0.9112165570259094
layers.21.self_attn.k_proj,0,0.08986370265483856
layers.21.self_attn.k_proj,1,0.5377455949783325
layers.21.self_attn.k_proj,2,0.7676097750663757
layers.21.self_attn.k_proj,3,0.8498166799545288
layers.21.self_attn.k_proj,4,0.9583517909049988
layers.21.self_attn.k_proj,5,0.899328887462616
layers.21.self_attn.k_proj,6,1.0051748752593994
layers.21.self_attn.k_proj,7,1.07071852684021
layers.21.self_attn.v_proj,0,0.06432463973760605
layers.21.self_attn.v_proj,1,0.2917768955230713
layers.21.self_attn.v_proj,2,0.31638890504837036
layers.21.self_attn.v_proj,3,0.3481594920158386
layers.21.self_attn.v_proj,4,0.3619259297847748
layers.21.self_attn.v_proj,5,0.3496735990047455
layers.21.self_attn.v_proj,6,0.38339507579803467
layers.21.self_attn.v_proj,7,0.3964543044567108
layers.21.self_attn.o_proj,0,0.001556113245896995
layers.21.self_attn.o_proj,1,0.012276666238904
layers.21.self_attn.o_proj,2,0.017653128132224083
layers.21.self_attn.o_proj,3,0.020977923646569252
layers.21.self_attn.o_proj,4,0.021761570125818253
layers.21.self_attn.o_proj,5,0.01936655305325985
layers.21.self_attn.o_proj,6,0.028299491852521896
layers.21.self_attn.o_proj,7,0.026608441025018692
layers.21.mlp.gate_proj,0,0.037623364478349686
layers.21.mlp.gate_proj,1,0.19880786538124084
layers.21.mlp.gate_proj,2,0.23945379257202148
layers.21.mlp.gate_proj,3,0.2758329212665558
layers.21.mlp.gate_proj,4,0.27679088711738586
layers.21.mlp.gate_proj,5,0.2760623097419739
layers.21.mlp.gate_proj,6,0.3232046365737915
layers.21.mlp.gate_proj,7,0.3096890449523926
layers.21.mlp.up_proj,0,0.03169092908501625
layers.21.mlp.up_proj,1,0.15958775579929352
layers.21.mlp.up_proj,2,0.19432419538497925
layers.21.mlp.up_proj,3,0.22122174501419067
layers.21.mlp.up_proj,4,0.22110168635845184
layers.21.mlp.up_proj,5,0.22158770263195038
layers.21.mlp.up_proj,6,0.25538796186447144
layers.21.mlp.up_proj,7,0.24951601028442383
layers.21.mlp.down_proj,0,0.014605126343667507
layers.21.mlp.down_proj,1,0.060837339609861374
layers.21.mlp.down_proj,2,0.08804089576005936
layers.21.mlp.down_proj,3,0.07456684112548828
layers.21.mlp.down_proj,4,0.07181130349636078
layers.21.mlp.down_proj,5,0.07869952917098999
layers.21.mlp.down_proj,6,0.0928691029548645
layers.21.mlp.down_proj,7,0.08046220242977142
layers.22.self_attn.q_proj,0,0.09308896213769913
layers.22.self_attn.q_proj,1,0.5484427213668823
layers.22.self_attn.q_proj,2,0.7215514183044434
layers.22.self_attn.q_proj,3,0.8126615285873413
layers.22.self_attn.q_proj,4,0.8193504214286804
layers.22.self_attn.q_proj,5,0.8512697219848633
layers.22.self_attn.q_proj,6,0.9552685022354126
layers.22.self_attn.q_proj,7,0.9760342836380005
layers.22.self_attn.k_proj,0,0.09471548348665237
layers.22.self_attn.k_proj,1,0.5888159275054932
layers.22.self_attn.k_proj,2,0.8271926045417786
layers.22.self_attn.k_proj,3,0.9069622159004211
layers.22.self_attn.k_proj,4,1.0064407587051392
layers.22.self_attn.k_proj,5,0.9406102299690247
layers.22.self_attn.k_proj,6,1.0984032154083252
layers.22.self_attn.k_proj,7,1.165374517440796
layers.22.self_attn.v_proj,0,0.06205899268388748
layers.22.self_attn.v_proj,1,0.2871031165122986
layers.22.self_attn.v_proj,2,0.3302128314971924
layers.22.self_attn.v_proj,3,0.3633362948894501
layers.22.self_attn.v_proj,4,0.37708234786987305
layers.22.self_attn.v_proj,5,0.36582151055336
layers.22.self_attn.v_proj,6,0.42103853821754456
layers.22.self_attn.v_proj,7,0.4242591857910156
layers.22.self_attn.o_proj,0,0.002394176786765456
layers.22.self_attn.o_proj,1,0.011345110833644867
layers.22.self_attn.o_proj,2,0.02241002954542637
layers.22.self_attn.o_proj,3,0.028364848345518112
layers.22.self_attn.o_proj,4,0.02734299562871456
layers.22.self_attn.o_proj,5,0.03351656347513199
layers.22.self_attn.o_proj,6,0.030381610617041588
layers.22.self_attn.o_proj,7,0.03550685569643974
layers.22.mlp.gate_proj,0,0.03858300670981407
layers.22.mlp.gate_proj,1,0.20585234463214874
layers.22.mlp.gate_proj,2,0.24474164843559265
layers.22.mlp.gate_proj,3,0.2881472110748291
layers.22.mlp.gate_proj,4,0.28535860776901245
layers.22.mlp.gate_proj,5,0.28573018312454224
layers.22.mlp.gate_proj,6,0.3373911678791046
layers.22.mlp.gate_proj,7,0.3203050494194031
layers.22.mlp.up_proj,0,0.0311281718313694
layers.22.mlp.up_proj,1,0.1645086258649826
layers.22.mlp.up_proj,2,0.1931309700012207
layers.22.mlp.up_proj,3,0.22589482367038727
layers.22.mlp.up_proj,4,0.22244210541248322
layers.22.mlp.up_proj,5,0.22446906566619873
layers.22.mlp.up_proj,6,0.26555243134498596
layers.22.mlp.up_proj,7,0.25249025225639343
layers.22.mlp.down_proj,0,0.013147582300007343
layers.22.mlp.down_proj,1,0.06392057985067368
layers.22.mlp.down_proj,2,0.07534949481487274
layers.22.mlp.down_proj,3,0.1038416400551796
layers.22.mlp.down_proj,4,0.07863738387823105
layers.22.mlp.down_proj,5,0.0856185331940651
layers.22.mlp.down_proj,6,0.09452436864376068
layers.22.mlp.down_proj,7,0.09228356927633286
layers.23.self_attn.q_proj,0,0.0891934335231781
layers.23.self_attn.q_proj,1,0.525750994682312
layers.23.self_attn.q_proj,2,0.6924828290939331
layers.23.self_attn.q_proj,3,0.7591466903686523
layers.23.self_attn.q_proj,4,0.7882539629936218
layers.23.self_attn.q_proj,5,0.8050382733345032
layers.23.self_attn.q_proj,6,0.9483345746994019
layers.23.self_attn.q_proj,7,0.9444074630737305
layers.23.self_attn.k_proj,0,0.09648016095161438
layers.23.self_attn.k_proj,1,0.5620490908622742
layers.23.self_attn.k_proj,2,0.7587900161743164
layers.23.self_attn.k_proj,3,0.8441225290298462
layers.23.self_attn.k_proj,4,0.916224479675293
layers.23.self_attn.k_proj,5,0.8621388673782349
layers.23.self_attn.k_proj,6,1.0182520151138306
layers.23.self_attn.k_proj,7,1.0469821691513062
layers.23.self_attn.v_proj,0,0.0703800767660141
layers.23.self_attn.v_proj,1,0.33841532468795776
layers.23.self_attn.v_proj,2,0.3822314739227295
layers.23.self_attn.v_proj,3,0.4248601496219635
layers.23.self_attn.v_proj,4,0.4323608875274658
layers.23.self_attn.v_proj,5,0.42413797974586487
layers.23.self_attn.v_proj,6,0.48996561765670776
layers.23.self_attn.v_proj,7,0.4922252595424652
layers.23.self_attn.o_proj,0,0.001421330845914781
layers.23.self_attn.o_proj,1,0.008530987426638603
layers.23.self_attn.o_proj,2,0.02631259337067604
layers.23.self_attn.o_proj,3,0.024827970191836357
layers.23.self_attn.o_proj,4,0.020303240045905113
layers.23.self_attn.o_proj,5,0.020023128017783165
layers.23.self_attn.o_proj,6,0.03148876875638962
layers.23.self_attn.o_proj,7,0.03553269803524017
layers.23.mlp.gate_proj,0,0.04215414077043533
layers.23.mlp.gate_proj,1,0.21531052887439728
layers.23.mlp.gate_proj,2,0.25360411405563354
layers.23.mlp.gate_proj,3,0.2979029715061188
layers.23.mlp.gate_proj,4,0.2899509072303772
layers.23.mlp.gate_proj,5,0.2947348654270172
layers.23.mlp.gate_proj,6,0.3505580723285675
layers.23.mlp.gate_proj,7,0.3364432156085968
layers.23.mlp.up_proj,0,0.03460532799363136
layers.23.mlp.up_proj,1,0.17313773930072784
layers.23.mlp.up_proj,2,0.20623745024204254
layers.23.mlp.up_proj,3,0.23904146254062653
layers.23.mlp.up_proj,4,0.23369885981082916
layers.23.mlp.up_proj,5,0.235688254237175
layers.23.mlp.up_proj,6,0.27956387400627136
layers.23.mlp.up_proj,7,0.27024075388908386
layers.23.mlp.down_proj,0,0.0161833968013525
layers.23.mlp.down_proj,1,0.06428085267543793
layers.23.mlp.down_proj,2,0.07173730432987213
layers.23.mlp.down_proj,3,0.08998273313045502
layers.23.mlp.down_proj,4,0.08458083868026733
layers.23.mlp.down_proj,5,0.08520078659057617
layers.23.mlp.down_proj,6,0.09815488010644913
layers.23.mlp.down_proj,7,0.09994064271450043
layers.24.self_attn.q_proj,0,0.0889262929558754
layers.24.self_attn.q_proj,1,0.5098066926002502
layers.24.self_attn.q_proj,2,0.6807814240455627
layers.24.self_attn.q_proj,3,0.7601748704910278
layers.24.self_attn.q_proj,4,0.7756363153457642
layers.24.self_attn.q_proj,5,0.7851854562759399
layers.24.self_attn.q_proj,6,0.9316571950912476
layers.24.self_attn.q_proj,7,0.9220587611198425
layers.24.self_attn.k_proj,0,0.0924278199672699
layers.24.self_attn.k_proj,1,0.5399307012557983
layers.24.self_attn.k_proj,2,0.7359272241592407
layers.24.self_attn.k_proj,3,0.8297058939933777
layers.24.self_attn.k_proj,4,0.9515441656112671
layers.24.self_attn.k_proj,5,0.8600675463676453
layers.24.self_attn.k_proj,6,1.0002925395965576
layers.24.self_attn.k_proj,7,1.0523171424865723
layers.24.self_attn.v_proj,0,0.07507705688476562
layers.24.self_attn.v_proj,1,0.3444773554801941
layers.24.self_attn.v_proj,2,0.35224708914756775
layers.24.self_attn.v_proj,3,0.4069369435310364
layers.24.self_attn.v_proj,4,0.41056400537490845
layers.24.self_attn.v_proj,5,0.39271610975265503
layers.24.self_attn.v_proj,6,0.4545297622680664
layers.24.self_attn.v_proj,7,0.4644724726676941
layers.24.self_attn.o_proj,0,0.0024298953358083963
layers.24.self_attn.o_proj,1,0.019428394734859467
layers.24.self_attn.o_proj,2,0.028227578848600388
layers.24.self_attn.o_proj,3,0.03624303638935089
layers.24.self_attn.o_proj,4,0.02796384133398533
layers.24.self_attn.o_proj,5,0.03136802837252617
layers.24.self_attn.o_proj,6,0.03674698621034622
layers.24.self_attn.o_proj,7,0.02503504790365696
layers.24.mlp.gate_proj,0,0.04705439880490303
layers.24.mlp.gate_proj,1,0.2163810431957245
layers.24.mlp.gate_proj,2,0.25779303908348083
layers.24.mlp.gate_proj,3,0.29854562878608704
layers.24.mlp.gate_proj,4,0.2938956320285797
layers.24.mlp.gate_proj,5,0.29709944128990173
layers.24.mlp.gate_proj,6,0.35753950476646423
layers.24.mlp.gate_proj,7,0.343930721282959
layers.24.mlp.up_proj,0,0.03790758550167084
layers.24.mlp.up_proj,1,0.17409449815750122
layers.24.mlp.up_proj,2,0.2065223902463913
layers.24.mlp.up_proj,3,0.24052241444587708
layers.24.mlp.up_proj,4,0.23484547436237335
layers.24.mlp.up_proj,5,0.2371950000524521
layers.24.mlp.up_proj,6,0.2846701443195343
layers.24.mlp.up_proj,7,0.2771534025669098
layers.24.mlp.down_proj,0,0.015694634988904
layers.24.mlp.down_proj,1,0.06218058615922928
layers.24.mlp.down_proj,2,0.0676959976553917
layers.24.mlp.down_proj,3,0.09176409244537354
layers.24.mlp.down_proj,4,0.08571895956993103
layers.24.mlp.down_proj,5,0.09137536585330963
layers.24.mlp.down_proj,6,0.10300613939762115
layers.24.mlp.down_proj,7,0.1012030839920044
layers.25.self_attn.q_proj,0,0.0936281681060791
layers.25.self_attn.q_proj,1,0.5696102380752563
layers.25.self_attn.q_proj,2,0.7606571912765503
layers.25.self_attn.q_proj,3,0.8169377446174622
layers.25.self_attn.q_proj,4,0.8468946218490601
layers.25.self_attn.q_proj,5,0.8346090316772461
layers.25.self_attn.q_proj,6,0.996874213218689
layers.25.self_attn.q_proj,7,1.0532573461532593
layers.25.self_attn.k_proj,0,0.10232064872980118
layers.25.self_attn.k_proj,1,0.5619269609451294
layers.25.self_attn.k_proj,2,0.7522503137588501
layers.25.self_attn.k_proj,3,0.8227617144584656
layers.25.self_attn.k_proj,4,0.8988696336746216
layers.25.self_attn.k_proj,5,0.8284805417060852
layers.25.self_attn.k_proj,6,0.9971596002578735
layers.25.self_attn.k_proj,7,1.0419676303863525
layers.25.self_attn.v_proj,0,0.07968277484178543
layers.25.self_attn.v_proj,1,0.4087977409362793
layers.25.self_attn.v_proj,2,0.44081440567970276
layers.25.self_attn.v_proj,3,0.492337167263031
layers.25.self_attn.v_proj,4,0.4971630573272705
layers.25.self_attn.v_proj,5,0.47570276260375977
layers.25.self_attn.v_proj,6,0.5643221139907837
layers.25.self_attn.v_proj,7,0.5750859379768372
layers.25.self_attn.o_proj,0,0.0020258550066500902
layers.25.self_attn.o_proj,1,0.010809681378304958
layers.25.self_attn.o_proj,2,0.023463387042284012
layers.25.self_attn.o_proj,3,0.01674533262848854
layers.25.self_attn.o_proj,4,0.022548478096723557
layers.25.self_attn.o_proj,5,0.022077180445194244
layers.25.self_attn.o_proj,6,0.024724185466766357
layers.25.self_attn.o_proj,7,0.025267314165830612
layers.25.mlp.gate_proj,0,0.04950883612036705
layers.25.mlp.gate_proj,1,0.23184728622436523
layers.25.mlp.gate_proj,2,0.27445077896118164
layers.25.mlp.gate_proj,3,0.31461450457572937
layers.25.mlp.gate_proj,4,0.30827370285987854
layers.25.mlp.gate_proj,5,0.318145215511322
layers.25.mlp.gate_proj,6,0.3803263008594513
layers.25.mlp.gate_proj,7,0.3705960214138031
layers.25.mlp.up_proj,0,0.039520956575870514
layers.25.mlp.up_proj,1,0.18638679385185242
layers.25.mlp.up_proj,2,0.22069403529167175
layers.25.mlp.up_proj,3,0.2547227144241333
layers.25.mlp.up_proj,4,0.2507404685020447
layers.25.mlp.up_proj,5,0.2542758285999298
layers.25.mlp.up_proj,6,0.30144837498664856
layers.25.mlp.up_proj,7,0.2955031394958496
layers.25.mlp.down_proj,0,0.0157889686524868
layers.25.mlp.down_proj,1,0.0655490979552269
layers.25.mlp.down_proj,2,0.09327556937932968
layers.25.mlp.down_proj,3,0.10524745285511017
layers.25.mlp.down_proj,4,0.0914570540189743
layers.25.mlp.down_proj,5,0.10613753646612167
layers.25.mlp.down_proj,6,0.10600421577692032
layers.25.mlp.down_proj,7,0.11594893783330917
layers.26.self_attn.q_proj,0,0.09904275834560394
layers.26.self_attn.q_proj,1,0.5685548782348633
layers.26.self_attn.q_proj,2,0.7423235177993774
layers.26.self_attn.q_proj,3,0.8321913480758667
layers.26.self_attn.q_proj,4,0.8444865942001343
layers.26.self_attn.q_proj,5,0.8404785394668579
layers.26.self_attn.q_proj,6,0.980206310749054
layers.26.self_attn.q_proj,7,1.0104961395263672
layers.26.self_attn.k_proj,0,0.11053255200386047
layers.26.self_attn.k_proj,1,0.6045020222663879
layers.26.self_attn.k_proj,2,0.8102837800979614
layers.26.self_attn.k_proj,3,0.8971401453018188
layers.26.self_attn.k_proj,4,0.9738367199897766
layers.26.self_attn.k_proj,5,0.8937093019485474
layers.26.self_attn.k_proj,6,1.0947405099868774
layers.26.self_attn.k_proj,7,1.142396330833435
layers.26.self_attn.v_proj,0,0.08874627947807312
layers.26.self_attn.v_proj,1,0.39607787132263184
layers.26.self_attn.v_proj,2,0.421168714761734
layers.26.self_attn.v_proj,3,0.4705767035484314
layers.26.self_attn.v_proj,4,0.47596511244773865
layers.26.self_attn.v_proj,5,0.46477097272872925
layers.26.self_attn.v_proj,6,0.5415264368057251
layers.26.self_attn.v_proj,7,0.551433265209198
layers.26.self_attn.o_proj,0,0.004046671558171511
layers.26.self_attn.o_proj,1,0.026636430993676186
layers.26.self_attn.o_proj,2,0.026814263314008713
layers.26.self_attn.o_proj,3,0.03208325058221817
layers.26.self_attn.o_proj,4,0.031221795827150345
layers.26.self_attn.o_proj,5,0.03935066610574722
layers.26.self_attn.o_proj,6,0.04019170254468918
layers.26.self_attn.o_proj,7,0.04361413046717644
layers.26.mlp.gate_proj,0,0.05409560352563858
layers.26.mlp.gate_proj,1,0.2572380304336548
layers.26.mlp.gate_proj,2,0.29728519916534424
layers.26.mlp.gate_proj,3,0.34202998876571655
layers.26.mlp.gate_proj,4,0.3312346935272217
layers.26.mlp.gate_proj,5,0.3400687277317047
layers.26.mlp.gate_proj,6,0.4070688784122467
layers.26.mlp.gate_proj,7,0.40489083528518677
layers.26.mlp.up_proj,0,0.04352165013551712
layers.26.mlp.up_proj,1,0.2041577696800232
layers.26.mlp.up_proj,2,0.23219884932041168
layers.26.mlp.up_proj,3,0.270995169878006
layers.26.mlp.up_proj,4,0.2601635456085205
layers.26.mlp.up_proj,5,0.2640015780925751
layers.26.mlp.up_proj,6,0.32044222950935364
layers.26.mlp.up_proj,7,0.3198511302471161
layers.26.mlp.down_proj,0,0.02097209542989731
layers.26.mlp.down_proj,1,0.0803036093711853
layers.26.mlp.down_proj,2,0.0878477543592453
layers.26.mlp.down_proj,3,0.10627903044223785
layers.26.mlp.down_proj,4,0.08966673910617828
layers.26.mlp.down_proj,5,0.09699462354183197
layers.26.mlp.down_proj,6,0.11141271889209747
layers.26.mlp.down_proj,7,0.12606310844421387
layers.27.self_attn.q_proj,0,0.10909971594810486
layers.27.self_attn.q_proj,1,0.5887131094932556
layers.27.self_attn.q_proj,2,0.6876109838485718
layers.27.self_attn.q_proj,3,0.7757009267807007
layers.27.self_attn.q_proj,4,0.7784295082092285
layers.27.self_attn.q_proj,5,0.7814496755599976
layers.27.self_attn.q_proj,6,0.9351951479911804
layers.27.self_attn.q_proj,7,0.9704397320747375
layers.27.self_attn.k_proj,0,0.11453822255134583
layers.27.self_attn.k_proj,1,0.622676432132721
layers.27.self_attn.k_proj,2,0.7760931253433228
layers.27.self_attn.k_proj,3,0.8512958288192749
layers.27.self_attn.k_proj,4,0.8614664077758789
layers.27.self_attn.k_proj,5,0.8460251092910767
layers.27.self_attn.k_proj,6,1.034705400466919
layers.27.self_attn.k_proj,7,1.091439962387085
layers.27.self_attn.v_proj,0,0.07865451276302338
layers.27.self_attn.v_proj,1,0.3749661445617676
layers.27.self_attn.v_proj,2,0.4530799388885498
layers.27.self_attn.v_proj,3,0.49235695600509644
layers.27.self_attn.v_proj,4,0.4836317002773285
layers.27.self_attn.v_proj,5,0.49162235856056213
layers.27.self_attn.v_proj,6,0.5773370862007141
layers.27.self_attn.v_proj,7,0.6107603311538696
layers.27.self_attn.o_proj,0,0.003313356777653098
layers.27.self_attn.o_proj,1,0.020977912470698357
layers.27.self_attn.o_proj,2,0.023600902408361435
layers.27.self_attn.o_proj,3,0.032860033214092255
layers.27.self_attn.o_proj,4,0.02773607149720192
layers.27.self_attn.o_proj,5,0.03781530261039734
layers.27.self_attn.o_proj,6,0.0345839262008667
layers.27.self_attn.o_proj,7,0.04727693274617195
layers.27.mlp.gate_proj,0,0.05661468952894211
layers.27.mlp.gate_proj,1,0.28386881947517395
layers.27.mlp.gate_proj,2,0.3258633315563202
layers.27.mlp.gate_proj,3,0.37223008275032043
layers.27.mlp.gate_proj,4,0.357054740190506
layers.27.mlp.gate_proj,5,0.3724161982536316
layers.27.mlp.gate_proj,6,0.4399396777153015
layers.27.mlp.gate_proj,7,0.44579482078552246
layers.27.mlp.up_proj,0,0.046527255326509476
layers.27.mlp.up_proj,1,0.22365356981754303
layers.27.mlp.up_proj,2,0.2528180480003357
layers.27.mlp.up_proj,3,0.2949484586715698
layers.27.mlp.up_proj,4,0.28578266501426697
layers.27.mlp.up_proj,5,0.28977736830711365
layers.27.mlp.up_proj,6,0.3453740179538727
layers.27.mlp.up_proj,7,0.34804001450538635
layers.27.mlp.down_proj,0,0.024495715275406837
layers.27.mlp.down_proj,1,0.09564459323883057
layers.27.mlp.down_proj,2,0.10847382247447968
layers.27.mlp.down_proj,3,0.11739341914653778
layers.27.mlp.down_proj,4,0.11880054324865341
layers.27.mlp.down_proj,5,0.11761528253555298
layers.27.mlp.down_proj,6,0.1430395543575287
layers.27.mlp.down_proj,7,0.14156563580036163
layers.28.self_attn.q_proj,0,0.11197344213724136
layers.28.self_attn.q_proj,1,0.6107050180435181
layers.28.self_attn.q_proj,2,0.7308900952339172
layers.28.self_attn.q_proj,3,0.8669848442077637
layers.28.self_attn.q_proj,4,0.8501135110855103
layers.28.self_attn.q_proj,5,0.8365293741226196
layers.28.self_attn.q_proj,6,0.9869996905326843
layers.28.self_attn.q_proj,7,1.0282939672470093
layers.28.self_attn.k_proj,0,0.1171015277504921
layers.28.self_attn.k_proj,1,0.6443378329277039
layers.28.self_attn.k_proj,2,0.8227018117904663
layers.28.self_attn.k_proj,3,0.9096570014953613
layers.28.self_attn.k_proj,4,0.9286676645278931
layers.28.self_attn.k_proj,5,0.8939849138259888
layers.28.self_attn.k_proj,6,1.098304033279419
layers.28.self_attn.k_proj,7,1.1493275165557861
layers.28.self_attn.v_proj,0,0.08879825472831726
layers.28.self_attn.v_proj,1,0.448961079120636
layers.28.self_attn.v_proj,2,0.4948064684867859
layers.28.self_attn.v_proj,3,0.5517910718917847
layers.28.self_attn.v_proj,4,0.5550438165664673
layers.28.self_attn.v_proj,5,0.5468785762786865
layers.28.self_attn.v_proj,6,0.6456936001777649
layers.28.self_attn.v_proj,7,0.6641192436218262
layers.28.self_attn.o_proj,0,0.003532524686306715
layers.28.self_attn.o_proj,1,0.03687894716858864
layers.28.self_attn.o_proj,2,0.03618985414505005
layers.28.self_attn.o_proj,3,0.04835449159145355
layers.28.self_attn.o_proj,4,0.03915037587285042
layers.28.self_attn.o_proj,5,0.04122065752744675
layers.28.self_attn.o_proj,6,0.04598613455891609
layers.28.self_attn.o_proj,7,0.059109173715114594
layers.28.mlp.gate_proj,0,0.062427494674921036
layers.28.mlp.gate_proj,1,0.3059942424297333
layers.28.mlp.gate_proj,2,0.34977349638938904
layers.28.mlp.gate_proj,3,0.40303653478622437
layers.28.mlp.gate_proj,4,0.3890601098537445
layers.28.mlp.gate_proj,5,0.4059118926525116
layers.28.mlp.gate_proj,6,0.47765886783599854
layers.28.mlp.gate_proj,7,0.48597848415374756
layers.28.mlp.up_proj,0,0.05144498869776726
layers.28.mlp.up_proj,1,0.2428649216890335
layers.28.mlp.up_proj,2,0.2745663523674011
layers.28.mlp.up_proj,3,0.3250289261341095
layers.28.mlp.up_proj,4,0.31493353843688965
layers.28.mlp.up_proj,5,0.3243156671524048
layers.28.mlp.up_proj,6,0.38338544964790344
layers.28.mlp.up_proj,7,0.3923734128475189
layers.28.mlp.down_proj,0,0.02911042422056198
layers.28.mlp.down_proj,1,0.1195441484451294
layers.28.mlp.down_proj,2,0.13370011746883392
layers.28.mlp.down_proj,3,0.1530521661043167
layers.28.mlp.down_proj,4,0.14244520664215088
layers.28.mlp.down_proj,5,0.15996161103248596
layers.28.mlp.down_proj,6,0.209074929356575
layers.28.mlp.down_proj,7,0.21877002716064453
layers.29.self_attn.q_proj,0,0.09190553426742554
layers.29.self_attn.q_proj,1,0.5353547930717468
